therein;,"""therein;""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(18:49), "
therein;-,"""therein;-""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(25:76), "
therein?,"""therein?""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(23:84), "
thereof,"""thereof""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(3:7), (5:113), (7:187), (9:58), (10:59), (13:35), (15:21), (29:35), (37:66), (83:26), "
thereof.,"""thereof.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(13:36), "
thereof:,"""thereof:""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(40:40), "
thereof;,"""thereof;""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(24:31), (28:60), "
thereof?,"""thereof?""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(79:43), "
"thereof?""","""thereof?""""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(36:81), "
thereon,"""thereon""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(15:19), "
thereto,"""thereto""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(42:40), "
therewith,"""therewith""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(43:11), (50:11), (56:53), (78:15), "
therewith.,"""therewith.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(7:181), (37:66), (75:16), "
these,"""these""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:202), (4:99), (5:26), (5:53), (5:107), (6:64), (7:49), (7:50), (7:139), (9:55), (9:85), (11:19), (11:109), (21:32), (21:99), (23:46), (23:61), (24:44), (28:27), (31:5), (33:55), (34:45), (38:7), (40:82), (44:34), (55:62), (62:3), (76:27), (77:12), (89:5), (89:11), "
these;-,"""these;-""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(43:8), "
they,"""they""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:8), (2:9), (2:10), (2:14), (2:16), (2:46), (2:71), (2:75), (2:76), (2:77), (2:77), (2:77), (2:86), (2:90), (2:95), (2:100), (2:103), (2:109), (2:111), (2:113), (2:134), (2:137), (2:141), (2:142), (2:146), (2:146), (2:192), (2:202), (2:210), (2:214), (2:215), (2:240), (2:246), (2:250), (2:251), (2:257), (2:275), (3:7), (3:14), (3:20), (3:22), (3:24), (3:25), (3:32), (3:63), (3:69), (3:77), (3:78), (3:83), (3:86), (3:88), (3:90), (3:112), (3:114), (3:115), (3:117), (3:147), (3:174), (3:174), (3:176), (3:178), (3:178), (3:184), (3:188), (4:2), (4:4), (4:6), (4:9), (4:9), (4:32), (4:39), (4:42), (4:44), (4:49), (4:50), (4:51), (4:53), (4:54), (4:58), (4:60), (4:81), (4:82), (4:91), (4:130), (4:142), (4:142), (4:153), (4:155), (4:155), (4:155), (4:155), (4:156), (4:156), (4:157), (4:160), (4:161), (5:4), (5:22), (5:22), (5:24), (5:26), (5:27), (5:34), (5:43), (5:50), (5:52), (5:58), (5:58), (5:61), (5:64), (5:64), (5:66), (5:71), (5:71), (5:73), (5:74), (5:75), (5:79), (5:79), (5:79), (5:81), (5:83), (5:93), (5:108), (5:111), (6:5), (6:5), (6:5), (6:6), (6:10), (6:20), (6:24), (6:24), (6:26), (6:27), (6:29), (6:30), (6:31), (6:31), (6:33), (6:34), (6:44), (6:44), (6:51), (6:51), (6:51), (6:90), (6:91), (6:91), (6:100), (6:105), (6:117), (6:132), (6:138), (6:147), (6:150), (6:158), (7:4), (7:14), (7:22), (7:28), (7:30), (7:43), (7:45), (7:48), (7:53), (7:64), (7:77), (7:82), (7:92), (7:92), (7:92), (7:97), (7:98), (7:98), (7:99), (7:101), (7:101), (7:116), (7:117), (7:126), (7:130), (7:135), (7:138), (7:138), (7:146), (7:149), (7:155), (7:162), (7:163), (7:165), (7:166), (7:174), (7:179), (7:180), (7:184), (7:185), (7:185), (7:185), (7:191), (7:192), (7:195), (8:4), (8:13), (8:32), (8:33), (8:34), (8:40), (8:53), (8:59), (8:59), (8:62), (8:71), (9:9), (9:10), (9:10), (9:12), (9:23), (9:32), (9:37), (9:46), (9:47), (9:48), (9:49), (9:54), (9:54), (9:54), (9:56), (9:56), (9:56), (9:57), (9:58), (9:59), (9:62), (9:62), (9:63), (9:69), (9:74), (9:78), (9:81), (9:82), (9:82), (9:102), (9:104), (9:107), (9:111), (9:121), (9:126), (9:126), (9:126), (9:129), (10:11), (10:13), (10:22), (10:24), (10:27), (10:30), (10:33), (10:36), (10:38), (10:41), (10:45), (10:45), (10:74), (10:75), (10:75), (10:81), (10:102), (11:5), (11:13), (11:14), (11:16), (11:17), (11:19), (11:21), (11:29), (11:35), (11:59), (11:60), (11:65), (11:68), (11:81), (11:83), (11:95), (11:97), (11:99), (12:15), (12:16), (12:19), (12:25), (12:33), (12:58), (12:62), (12:63), (12:65), (12:68), (12:69), (12:80), (12:99), (12:105), (12:105), (12:107), (13:14), (13:14), (13:23), (13:30), (13:41), (14:6), (14:15), (14:30), (14:36), (14:46), (15:8), (15:11), (15:13), (15:52), (15:82), (15:84), (16:3), (16:7), (16:20), (16:23), (16:28), (16:31), (16:31), (16:31), (16:48), (16:56), (16:57), (16:62), (16:79), (16:82), (16:83), (16:87), (16:88), (16:103), (16:107), (16:108), (17:43), (17:46), (17:47), (17:48), (17:48), (17:53), (17:56), (17:57), (17:99), (17:108), (18:3), (18:5), (18:13), (18:15), (18:15), (18:16), (18:20), (18:22), (18:25), (18:26), (18:31), (18:48), (18:49), (18:61), (18:62), (18:64), (18:65), (18:71), (18:74), (18:77), (18:91), (18:97), (18:102), (18:108), (18:108), (19:38), (19:49), (19:81), (19:91), (20:28), (20:62), (20:69), (20:69), (20:70), (20:88), (20:89), (20:96), (20:103), (20:104), (20:108), (20:108), (20:108), (20:110), (20:130), (21:1), (21:1), (21:21), (21:24), (21:26), (21:26), (21:32), (21:39), (21:41), (21:42), (21:43), (21:64), (21:65), (21:70), (21:77), (21:86), (21:90), (21:95), (21:102), (21:109), (22:13), (22:22), (22:24), (22:24), (22:27), (22:28), (22:36), (22:36), (22:42), (22:46), (22:47), (22:59), (22:62), (22:67), (22:68), (22:71), (22:74), (23:11), (23:26), (23:39), (23:46), (23:48), (23:55), (23:62), (23:68), (23:69), (23:70), (23:77), (23:81), (23:83), (23:90), (23:92), (23:93), (23:95), (23:96), (23:98), (23:99), (23:100), (23:111), (24:5), (24:7), (24:7), (24:13), (24:13), (24:30), (24:30), (24:31), (24:31), (24:31), (24:48), (24:50), (24:64), (25:3), (25:5), (25:7), (25:9), (25:9), (25:11), (25:13), (25:16), (25:16), (25:17), (25:19), (25:22), (25:23), (25:33), (25:40), (25:40), (25:41), (25:55), (26:6), (26:6), (26:7), (26:11), (26:12), (26:40), (26:44), (26:55), (26:60), (26:72), (26:77), (26:93), (26:94), (26:112), (26:139), (26:157), (26:157), (26:169), (26:189), (26:201), (26:203), (26:204), (26:206), (26:207), (26:211), (26:212), (26:216), (26:223), (26:225), (26:226), (26:226), (27:5), (27:14), (27:15), (27:38), (27:56), (27:74), (27:76), (27:86), (27:88), (28:41), (28:42), (28:50), (28:54), (28:55), (28:66), (28:68), (28:68), (28:69), (28:87), (29:2), (29:4), (29:8), (29:19), (29:24), (29:37), (29:42), (29:50), (29:67), (30:3), (30:7), (30:8), (30:9), (30:10), (30:13), (30:13), (30:37), (30:51), (31:15), (31:21), (32:3), (32:10), (32:27), (33:8), (33:10), (33:11), (33:17), (33:25), (33:44), (33:55), (33:61), (33:65), (33:67), (33:72), (34:9), (34:16), (34:17), (34:19), (34:19), (34:33), (34:42), (34:44), (34:45), (34:51), (34:52), (34:53), (35:4), (35:25), (35:33), (35:33), (35:34), (35:37), (35:40), (35:40), (35:40), (35:44), (35:45), (36:7), (36:10), (36:30), (36:31), (36:31), (36:35), (36:35), (36:42), (36:45), (36:49), (36:50), (36:55), (36:57), (36:57), (36:71), (36:72), (36:73), (36:74), (36:75), (37:8), (37:11), (37:27), (37:35), (37:42), (37:47), (37:49), (37:50), (37:66), (37:67), (37:69), (37:70), (37:90), (37:103), (37:122), (37:127), (37:148), (37:151), (37:152), (37:158), (37:158), (37:159), (37:172), (37:175), (37:176), (37:179), (37:179), (38:3), (38:4), (38:8), (38:9), (38:10), (38:17), (38:22), (38:51), (38:51), (38:56), (38:62), (39:3), (39:3), (39:34), (39:35), (39:36), (39:43), (39:43), (39:46), (39:50), (39:52), (39:67), (39:69), (39:70), (40:6), (40:16), (40:21), (40:40), (40:45), (40:46), (40:69), (40:70), (40:72), (40:82), (40:82), (40:84), (40:85), (41:13), (41:48), (41:54), (42:9), (42:14), (42:21), (42:22), (42:24), (42:33), (42:46), (42:48), (43:7), (43:15), (43:19), (43:19), (43:20), (43:22), (43:32), (43:49), (43:55), (43:58), (43:66), (43:76), (43:79), (43:80), (43:83), (43:86), (44:9), (44:14), (44:22), (44:24), (44:25), (44:29), (44:37), (44:37), (44:55), (44:56), (44:59), (45:10), (45:17), (45:24), (45:33), (46:4), (46:8), (46:16), (46:18), (46:19), (46:25), (46:28), (46:33), (47:9), (47:10), (47:18), (47:24), (47:28), (48:18), (48:19), (49:5), (49:17), (50:2), (50:5), (50:5), (50:6), (50:35), (50:42), (50:45), (51:13), (51:28), (51:44), (51:45), (51:46), (51:53), (52:13), (52:30), (52:33), (52:35), (52:36), (52:38), (52:42), (52:43), (52:43), (52:44), (52:45), (53:28), (54:2), (54:9), (54:20), (54:24), (54:26), (54:29), (54:37), (54:44), (54:48), (54:52), (55:20), (55:41), (55:44), (55:46), (56:19), (56:25), (56:45), (56:47), (57:19), (57:29), (58:8), (58:8), (58:16), (58:16), (58:18), (58:18), (58:18), (58:18), (59:2), (59:2), (59:2), (59:4), (59:12), (59:17), (60:2), (62:7), (62:11), (63:2), (63:3), (64:7), (65:2), (65:9), (67:7), (67:19), (68:9), (68:23), (68:25), (68:26), (68:30), (68:41), (68:44), (68:51), (68:51), (70:11), (70:36), (70:39), (70:43), (70:43), (71:22), (71:23), (71:25), (72:7), (72:16), (72:28), (73:10), (74:40), (74:49), (74:50), (74:53), (76:8), (76:12), (76:17), (77:35), (78:1), (78:3), (78:24), (78:27), (78:28), (78:35), (79:46), (82:14), (82:15), (82:16), (83:3), (83:4), (83:4), (83:14), (83:23), (83:30), (83:31), (83:32), (83:33), (83:35), (83:36), (84:23), (85:6), (85:7), (85:7), (85:8), (85:8), (87:13), (88:4), (88:5), (88:11), (88:17), (91:14), (92:21), (95:6), (98:5), "
they),"""they)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(59:13), "
they.,"""they.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(32:18), "
they;,"""they;""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(70:41), "
thief,"""thief""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(5:38), (5:39), "
thine,"""thine""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(12:95), (15:88), (17:14), (19:97), (20:131), (26:19), (51:54), "
thine!,"""thine!""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(20:58), "
thing,"""thing""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:220), (6:10), (6:19), (15:21), (16:53), (16:116), (18:5), (19:23), (19:89), (20:50), (21:41), (22:1), (40:16), (46:11), (50:19), (51:49), (78:17), (86:14), "
thing!,"""thing!""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(50:2), "
"thing!""","""thing!""""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(38:5), "
thing),"""thing)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(10:102), (29:42), "
thing.,"""thing.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(4:49), "
things,"""things""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:29), (2:35), (2:172), (2:267), (3:14), (3:15), (3:44), (4:31), (4:32), (4:126), (4:131), (5:4), (5:5), (5:63), (5:87), (5:88), (5:100), (5:100), (5:101), (6:101), (7:33), (7:50), (7:191), (9:55), (9:85), (10:59), (10:59), (10:68), (11:114), (13:21), (13:42), (15:19), (16:13), (16:81), (17:18), (17:38), (17:53), (17:70), (18:16), (18:46), (18:68), (19:76), (20:81), (20:98), (20:131), (21:32), (22:18), (23:51), (23:81), (23:83), (23:88), (23:96), (23:100), (24:34), (24:44), (24:46), (26:169), (26:183), (28:60), (30:7), (31:15), (31:20), (31:26), (35:38), (36:71), (37:117), (37:159), (39:62), (40:7), (40:75), (43:2), (43:12), (44:2), (51:16), (52:43), (62:8), (62:8), (65:12), (67:1), (73:11), (78:29), (86:9), (102:1), "
things!,"""things!""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(41:54), "
things),"""things)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(10:59), (16:21), (18:78), (53:25), (102:1), "
things)!,"""things)!""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(44:28), "
things).,"""things).""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(10:65), (22:75), (25:20), (25:54), (29:60), (31:28), (58:1), (83:35), "
"things).""","""things).""""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(8:53), (21:4), "
things):,"""things):""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(83:23), "
things);,"""things);""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(44:6), (60:7), "
things-,"""things-""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(9:52), "
things.,"""things.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:268), (3:189), (4:126), (24:45), (26:220), (29:20), (30:50), (42:12), (43:79), (49:1), (49:16), (57:2), (59:6), (85:9), "
"things.""","""things.""""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(3:35), (6:13), (34:47), "
things:,"""things:""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(3:121), (36:83), "
things;,"""things;""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:31), (113:2), "
think,"""think""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:214), (3:78), (3:142), (3:178), (4:142), (7:66), (8:59), (9:16), (10:24), (10:60), (14:47), (18:102), (22:15), (23:55), (23:115), (24:11), (24:57), (29:2), (29:4), (30:27), (33:20), (43:80), (45:21), (58:18), (59:2), (62:6), (64:7), (72:5), (72:7), (72:12), (75:3), (75:36), (83:4), (86:5), "
think),"""think)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(18:38), "
thinkest,"""thinkest""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(25:44), (27:88), "
thinks,"""thinks""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(92:8), "
thirst,"""thirst""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(20:119), (83:25), "
"thirst!""","""thirst!""""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(56:55), "
thirty,"""thirty""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(7:142), "
this,"""this""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:35), (2:58), (2:83), (2:84), (2:85), (2:86), (2:127), (2:130), (2:132), (2:146), (2:201), (2:204), (2:212), (2:220), (3:14), (3:22), (3:35), (3:61), (3:82), (3:117), (3:148), (3:185), (4:74), (4:109), (4:134), (5:22), (5:25), (5:49), (5:60), (5:85), (6:20), (6:29), (6:30), (6:32), (6:51), (6:66), (6:90), (6:92), (6:155), (6:163), (7:18), (7:123), (7:161), (7:168), (7:185), (8:32), (8:67), (9:55), (9:85), (10:48), (10:70), (10:87), (11:51), (11:60), (11:99), (11:119), (12:74), (12:93), (13:34), (14:3), (14:35), (15:66), (15:75), (15:77), (16:4), (16:12), (16:13), (16:13), (16:107), (17:9), (17:14), (17:18), (17:41), (17:62), (17:72), (17:75), (17:88), (18:34), (18:45), (18:46), (18:76), (18:104), (19:36), (19:71), (20:49), (20:71), (20:91), (20:97), (20:101), (20:113), (20:134), (21:25), (21:38), (21:50), (21:105), (21:106), (22:15), (22:24), (23:27), (23:30), (23:37), (23:52), (23:65), (23:111), (25:4), (25:7), (25:23), (25:30), (25:35), (26:22), (26:67), (26:103), (26:121), (26:158), (26:174), (26:192), (26:210), (27:51), (27:68), (27:71), (27:76), (27:86), (28:7), (28:42), (28:52), (28:60), (28:67), (28:79), (28:80), (29:24), (29:34), (29:48), (29:64), (30:7), (30:20), (30:21), (30:25), (30:46), (31:31), (32:14), (32:21), (32:28), (33:28), (33:52), (33:57), (34:29), (34:31), (35:5), (36:19), (36:35), (36:59), (36:64), (37:60), (37:61), (37:77), (37:106), (38:5), (38:7), (38:7), (38:25), (38:61), (38:70), (38:86), (39:1), (40:2), (40:29), (40:48), (40:77), (41:23), (41:26), (41:31), (41:44), (42:23), (42:33), (42:36), (43:21), (43:32), (43:35), (43:52), (44:11), (44:50), (45:24), (45:34), (46:12), (47:36), (50:34), (50:37), (51:53), (52:15), (52:32), (53:29), (53:59), (54:15), (56:77), (57:12), (59:6), (59:21), (67:25), (68:24), (68:33), (68:44), (69:35), (69:40), (69:48), (70:31), (73:19), (76:22), (79:26), (79:38), (81:19), (81:27), (83:26), (83:34), (86:13), (87:18), (90:1), (90:2), (95:3), (97:1), (101:10), (102:1), (106:3), "
this!,"""this!""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(10:68), (19:23), "
this.,"""this.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(11:76), "
this:,"""this:""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(4:116), (7:13), (7:82), (12:104), (23:107), (25:57), (27:56), (36:35), (41:39), (45:25), (68:32), (98:5), "
this;,"""this;""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(21:97), (23:63), (50:22), "
this?,"""this?""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(10:77), "
thither.,"""thither.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(26:64), (52:10), "
thorns,"""thorns""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(56:28), "
thoroughly,"""thoroughly""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(8:67), "
those,"""those""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(1:7), (2:6), (2:9), (2:14), (2:25), (2:39), (2:43), (2:65), (2:79), (2:82), (2:99), (2:105), (2:113), (2:153), (2:154), (2:157), (2:158), (2:160), (2:166), (2:166), (2:167), (2:171), (2:176), (2:183), (2:190), (2:212), (2:214), (2:218), (2:226), (2:243), (2:257), (2:257), (2:261), (2:265), (2:273), (3:4), (3:7), (3:12), (3:21), (3:22), (3:23), (3:55), (3:55), (3:55), (3:56), (3:57), (3:60), (3:66), (3:73), (3:77), (3:86), (3:89), (3:90), (3:91), (3:99), (3:105), (3:107), (3:118), (3:119), (3:135), (3:141), (3:142), (3:169), (3:170), (3:172), (3:176), (3:180), (3:181), (3:182), (3:188), (4:5), (4:7), (4:9), (4:13), (4:14), (4:17), (4:18), (4:26), (4:32), (4:37), (4:38), (4:42), (4:44), (4:46), (4:49), (4:51), (4:52), (4:57), (4:58), (4:60), (4:60), (4:69), (4:74), (4:75), (4:77), (4:88), (4:88), (4:90), (4:95), (4:97), (4:98), (4:122), (4:146), (4:152), (4:162), (4:173), (4:175), (4:176), (5:9), (5:14), (5:17), (5:33), (5:34), (5:36), (5:41), (5:53), (5:56), (5:57), (5:78), (5:82), (5:86), (5:93), (5:103), (6:6), (6:11), (6:22), (6:48), (6:49), (6:51), (6:52), (6:54), (6:56), (6:70), (6:82), (6:113), (6:116), (6:140), (6:146), (6:159), (7:6), (7:6), (7:8), (7:15), (7:36), (7:40), (7:42), (7:45), (7:50), (7:55), (7:72), (7:75), (7:75), (7:84), (7:100), (7:101), (7:151), (7:153), (7:170), (7:181), (7:194), (7:197), (8:14), (8:21), (8:47), (8:52), (8:54), (8:55), (8:56), (8:70), (8:75), (9:4), (9:29), (9:43), (9:44), (9:45), (9:63), (9:69), (9:70), (9:91), (9:92), (9:100), (9:100), (9:107), (9:108), (9:110), (9:119), (9:125), (10:26), (10:27), (10:28), (10:28), (10:33), (10:45), (10:60), (10:85), (10:86), (10:95), (10:98), (10:101), (10:103), (10:103), (10:108), (11:11), (11:16), (11:17), (11:18), (11:23), (11:29), (11:36), (11:83), (11:103), (11:108), (11:113), (11:114), (11:119), (11:121), (12:51), (13:14), (13:18), (13:21), (13:25), (13:29), (13:36), (14:12), (14:18), (14:21), (14:23), (14:27), (14:28), (14:42), (15:2), (15:24), (15:31), (15:32), (15:44), (15:75), (15:77), (16:22), (16:28), (16:32), (16:41), (16:42), (16:45), (16:60), (16:71), (16:71), (16:86), (16:99), (16:100), (16:105), (16:107), (16:124), (16:128), (17:3), (17:10), (17:53), (17:56), (17:64), (17:71), (17:72), (17:82), (18:28), (18:30), (18:33), (18:103), (18:105), (18:107), (19:48), (19:49), (19:60), (19:63), (19:69), (19:70), (19:72), (19:76), (19:96), (20:3), (20:48), (20:109), (21:19), (21:88), (22:14), (22:19), (22:23), (22:25), (22:35), (22:38), (22:39), (22:40), (22:41), (22:51), (22:54), (22:56), (22:57), (22:62), (23:6), (23:7), (23:7), (23:28), (23:57), (23:60), (23:72), (23:74), (23:102), (23:103), (23:113), (23:118), (24:4), (24:6), (24:22), (24:32), (24:33), (24:44), (24:58), (24:62), (24:63), (24:63), (25:17), (25:63), (25:74), (26:25), (26:91), (26:99), (26:102), (26:114), (26:119), (26:120), (26:151), (26:153), (26:166), (26:173), (26:185), (26:219), (26:227), (27:4), (27:14), (27:41), (27:47), (27:53), (27:58), (27:69), (27:77), (27:83), (27:87), (28:5), (28:79), (28:80), (28:80), (28:82), (28:83), (28:86), (29:3), (29:4), (29:5), (29:9), (29:11), (29:12), (29:41), (29:44), (29:52), (29:58), (29:68), (29:69), (30:10), (30:15), (30:16), (30:28), (30:42), (30:44), (30:45), (30:53), (30:56), (30:59), (30:60), (31:8), (32:15), (32:19), (32:20), (33:12), (33:18), (33:18), (33:26), (33:38), (33:50), (33:58), (33:62), (33:69), (34:4), (34:5), (34:6), (34:27), (34:32), (34:39), (35:7), (35:22), (35:22), (35:22), (35:26), (35:36), (36:21), (36:27), (37:1), (37:73), (37:80), (37:83), (37:105), (37:110), (37:121), (37:123), (37:131), (37:133), (37:135), (37:139), (37:166), (37:167), (37:168), (38:24), (38:28), (38:85), (39:3), (39:12), (39:20), (39:42), (39:42), (39:46), (39:60), (39:63), (39:73), (40:7), (40:7), (40:20), (40:21), (40:58), (40:58), (40:60), (40:63), (40:66), (40:69), (40:82), (41:8), (41:18), (41:29), (41:30), (41:35), (42:3), (42:6), (42:16), (42:18), (42:18), (42:23), (42:26), (42:35), (42:36), (42:39), (42:42), (43:25), (43:28), (43:69), (43:86), (44:37), (45:11), (45:14), (45:20), (45:21), (45:21), (45:31), (46:11), (46:13), (46:25), (46:28), (47:2), (47:3), (47:8), (47:11), (47:12), (47:17), (47:29), (47:31), (48:2), (48:10), (48:29), (49:15), (51:2), (51:3), (51:4), (51:20), (51:34), (51:35), (52:11), (52:21), (52:42), (53:29), (53:30), (54:35), (54:47), (56:10), (56:11), (56:13), (56:14), (56:39), (56:40), (56:79), (56:92), (57:10), (57:18), (57:19), (58:3), (58:8), (58:14), (58:20), (59:9), (59:10), (59:15), (59:19), (60:4), (60:7), (61:4), (62:5), (64:10), (64:16), (67:6), (67:12), (68:8), (69:37), (69:49), (70:22), (70:24), (70:26), (70:27), (70:29), (70:31), (70:32), (70:33), (70:34), (72:10), (72:15), (73:11), (74:10), (74:43), (74:44), (77:38), (79:2), (79:3), (83:1), (83:21), (83:26), (83:29), (84:25), (85:11), (87:10), (87:11), (87:14), (89:5), (90:17), (90:19), (92:15), (92:17), (113:4), "
